5760 5760
{'x1': 125.0, 'x2': 372.0, 'y1': 1.0, 'y2': 460.0} {'x1': 119.999744, 'x2': 372.999936, 'y1': 8.99993600000002, 'y2': 485.00019199999997}
{'x1': 208.0, 'x2': 300.0, 'y1': 30.0, 'y2': 492.0} {'x1': 207.000064, 'x2': 303.000064, 'y1': 24.99993599999999, 'y2': 490.999808}
{'x1': 208.0, 'x2': 300.0, 'y1': 30.0, 'y2': 492.0} {'x1': 204.999936, 'x2': 303.999744, 'y1': 29.99987200000001, 'y2': 492.99993600000005}
{'x1': 208.0, 'x2': 300.0, 'y1': 30.0, 'y2': 492.0} {'x1': 205.99987199999998, 'x2': 299.000064, 'y1': 20.99993599999999, 'y2': 491.000064}
{'x1': 208.0, 'x2': 300.0, 'y1': 29.0, 'y2': 492.0} {'x1': 206.00012800000002, 'x2': 304.0, 'y1': 23.00006399999998, 'y2': 494.000128}
{'x1': 207.0, 'x2': 301.0, 'y1': 29.0, 'y2': 493.0} {'x1': 203.000064, 'x2': 301.999872, 'y1': 29.000192, 'y2': 484.00025600000004}
{'x1': 207.0, 'x2': 301.0, 'y1': 29.0, 'y2': 493.0} {'x1': 202.99980799999997, 'x2': 304.0, 'y1': 28.999935999999963, 'y2': 490.000128}
{'x1': 207.0, 'x2': 301.0, 'y1': 29.0, 'y2': 493.0} {'x1': 208.0, 'x2': 300.000256, 'y1': 32.0, 'y2': 474.999808}
{'x1': 206.0, 'x2': 301.0, 'y1': 29.0, 'y2': 493.0} {'x1': 206.000128, 'x2': 300.000256, 'y1': 18.999808, 'y2': 489.999872}
{'x1': 205.0, 'x2': 302.0, 'y1': 29.0, 'y2': 493.0} {'x1': 204.000256, 'x2': 302.000128, 'y1': 20.0, 'y2': 490.000128}
{'x1': 205.0, 'x2': 302.0, 'y1': 29.0, 'y2': 493.0} {'x1': 203.000064, 'x2': 301.999872, 'y1': 23.00006399999998, 'y2': 494.000128}
{'x1': 205.0, 'x2': 302.0, 'y1': 29.0, 'y2': 493.0} {'x1': 205.000192, 'x2': 299.00032, 'y1': 27.00006399999998, 'y2': 488.00025600000004}
{'x1': 203.0, 'x2': 303.0, 'y1': 29.0, 'y2': 493.0} {'x1': 203.000064, 'x2': 300.0, 'y1': 19.000320000000016, 'y2': 494.000128}
{'x1': 202.0, 'x2': 303.0, 'y1': 29.0, 'y2': 494.0} {'x1': 199.000064, 'x2': 302.000128, 'y1': 17.99987200000001, 'y2': 490.99980800000003}
{'x1': 202.0, 'x2': 303.0, 'y1': 29.0, 'y2': 494.0} {'x1': 200.999936, 'x2': 300.99968, 'y1': 19.000320000000016, 'y2': 494.000128}
{'x1': 202.0, 'x2': 303.0, 'y1': 29.0, 'y2': 494.0} {'x1': 201.999872, 'x2': 299.999744, 'y1': 29.99987200000001, 'y2': 480.99968}
{'x1': 200.0, 'x2': 304.0, 'y1': 29.0, 'y2': 494.0} {'x1': 201.00019200000003, 'x2': 300.0, 'y1': 16.999679999999984, 'y2': 493.999872}
{'x1': 199.0, 'x2': 304.0, 'y1': 29.0, 'y2': 494.0} {'x1': 194.999808, 'x2': 303.000064, 'y1': 27.00006400000001, 'y2': 484.999936}
{'x1': 199.0, 'x2': 304.0, 'y1': 29.0, 'y2': 494.0} {'x1': 199.000064, 'x2': 302.000128, 'y1': 19.00006400000001, 'y2': 492.999936}
{'x1': 199.0, 'x2': 304.0, 'y1': 29.0, 'y2': 494.0} {'x1': 198.999808, 'x2': 300.999936, 'y1': 30.00012799999999, 'y2': 485.00019199999997}
{'x1': 197.0, 'x2': 305.0, 'y1': 29.0, 'y2': 494.0} {'x1': 198.999808, 'x2': 300.999936, 'y1': 22.999807999999973, 'y2': 494.999808}
{'x1': 196.0, 'x2': 306.0, 'y1': 29.0, 'y2': 495.0} {'x1': 190.999808, 'x2': 303.999744, 'y1': 25.000192, 'y2': 490.000128}
{'x1': 196.0, 'x2': 306.0, 'y1': 29.0, 'y2': 495.0} {'x1': 194.00012800000002, 'x2': 303.00032, 'y1': 18.999807999999973, 'y2': 496.999936}
{'x1': 196.0, 'x2': 306.0, 'y1': 29.0, 'y2': 495.0} {'x1': 195.00032, 'x2': 302.000128, 'y1': 31.00006400000001, 'y2': 479.000064}
{'x1': 194.0, 'x2': 306.0, 'y1': 29.0, 'y2': 495.0} {'x1': 196.00025599999998, 'x2': 303.000064, 'y1': 20.999679999999984, 'y2': 489.999872}
{'x1': 193.0, 'x2': 307.0, 'y1': 29.0, 'y2': 495.0} {'x1': 188.0, 'x2': 302.999808, 'y1': 24.99993599999999, 'y2': 488.999936}
{'x1': 193.0, 'x2': 307.0, 'y1': 29.0, 'y2': 495.0} {'x1': 191.999744, 'x2': 302.999808, 'y1': 20.999680000000012, 'y2': 498.99980800000003}
{'x1': 193.0, 'x2': 307.0, 'y1': 29.0, 'y2': 495.0} {'x1': 192.99968, 'x2': 301.999872, 'y1': 33.99987199999998, 'y2': 481.999872}
{'x1': 191.0, 'x2': 307.0, 'y1': 29.0, 'y2': 495.0} {'x1': 190.999808, 'x2': 303.999744, 'y1': 22.00012799999999, 'y2': 491.00032}
{'x1': 190.0, 'x2': 308.0, 'y1': 29.0, 'y2': 495.0} {'x1': 183.999744, 'x2': 303.99974399999996, 'y1': 28.999679999999984, 'y2': 488.99993599999993}
{'x1': 190.0, 'x2': 308.0, 'y1': 29.0, 'y2': 495.0} {'x1': 188.999936, 'x2': 303.999744, 'y1': 19.999743999999993, 'y2': 496.0}
{'x1': 190.0, 'x2': 308.0, 'y1': 29.0, 'y2': 495.0} {'x1': 188.0, 'x2': 300.999936, 'y1': 30.999808, 'y2': 477.999872}
{'x1': 188.0, 'x2': 308.0, 'y1': 29.0, 'y2': 495.0} {'x1': 186.99980799999997, 'x2': 304.0, 'y1': 18.00012799999999, 'y2': 497.00019199999997}
{'x1': 186.0, 'x2': 309.0, 'y1': 28.0, 'y2': 496.0} {'x1': 180.999936, 'x2': 306.000128, 'y1': 33.99987200000001, 'y2': 478.000128}
{'x1': 186.0, 'x2': 309.0, 'y1': 28.0, 'y2': 496.0} {'x1': 186.000128, 'x2': 306.000128, 'y1': 20.99993599999999, 'y2': 494.999808}
{'x1': 186.0, 'x2': 309.0, 'y1': 28.0, 'y2': 496.0} {'x1': 184.999936, 'x2': 302.000128, 'y1': 30.999807999999973, 'y2': 476.0}
{'x1': 184.0, 'x2': 309.0, 'y1': 28.0, 'y2': 496.0} {'x1': 180.999936, 'x2': 306.000128, 'y1': 25.99987200000001, 'y2': 495.00006400000007}
{'x1': 182.0, 'x2': 310.0, 'y1': 28.0, 'y2': 496.0} {'x1': 177.99987199999998, 'x2': 307.999744, 'y1': 32.0, 'y2': 478.000128}
{'x1': 182.0, 'x2': 310.0, 'y1': 28.0, 'y2': 496.0} {'x1': 180.999936, 'x2': 306.000128, 'y1': 21.999871999999982, 'y2': 495.99974399999996}
{'x1': 182.0, 'x2': 310.0, 'y1': 28.0, 'y2': 496.0} {'x1': 180.99967999999998, 'x2': 306.999808, 'y1': 31.00006400000001, 'y2': 479.000064}
{'x1': 180.0, 'x2': 310.0, 'y1': 28.0, 'y2': 496.0} {'x1': 177.99987199999998, 'x2': 307.999744, 'y1': 26.000128000000018, 'y2': 496.00025600000004}
{'x1': 178.0, 'x2': 311.0, 'y1': 28.0, 'y2': 496.0} {'x1': 173.999872, 'x2': 309.999872, 'y1': 32.99993600000002, 'y2': 475.99974399999996}
{'x1': 178.0, 'x2': 311.0, 'y1': 28.0, 'y2': 496.0} {'x1': 175.00032, 'x2': 306.000128, 'y1': 26.000128000000018, 'y2': 498.000128}
{'x1': 178.0, 'x2': 311.0, 'y1': 28.0, 'y2': 496.0} {'x1': 178.00012800000002, 'x2': 308.999936, 'y1': 31.000320000000016, 'y2': 473.00019199999997}
{'x1': 176.0, 'x2': 311.0, 'y1': 28.0, 'y2': 496.0} {'x1': 172.999936, 'x2': 308.999936, 'y1': 24.999680000000012, 'y2': 494.99980800000003}
{'x1': 175.0, 'x2': 313.0, 'y1': 28.0, 'y2': 496.0} {'x1': 171.000064, 'x2': 312.000256, 'y1': 27.00006399999998, 'y2': 492.0}
{'x1': 175.0, 'x2': 313.0, 'y1': 28.0, 'y2': 496.0} {'x1': 172.000256, 'x2': 309.00019199999997, 'y1': 25.99987200000001, 'y2': 498.99980800000003}
{'x1': 175.0, 'x2': 313.0, 'y1': 28.0, 'y2': 496.0} {'x1': 172.00025599999998, 'x2': 311.000064, 'y1': 25.99987200000001, 'y2': 486.000128}
{'x1': 173.0, 'x2': 314.0, 'y1': 28.0, 'y2': 496.0} {'x1': 172.000256, 'x2': 309.00019199999997, 'y1': 24.000256000000036, 'y2': 498.000128}
{'x1': 171.0, 'x2': 316.0, 'y1': 27.0, 'y2': 496.0} {'x1': 169.99987199999998, 'x2': 315.999744, 'y1': 25.999871999999982, 'y2': 489.999872}
{'x1': 171.0, 'x2': 316.0, 'y1': 27.0, 'y2': 496.0} {'x1': 168.999936, 'x2': 314.99980800000003, 'y1': 21.999871999999982, 'y2': 495.99974399999996}
{'x1': 171.0, 'x2': 316.0, 'y1': 27.0, 'y2': 496.0} {'x1': 172.999936, 'x2': 314.000128, 'y1': 28.0, 'y2': 484.0}
{'x1': 169.0, 'x2': 317.0, 'y1': 27.0, 'y2': 496.0} {'x1': 169.000192, 'x2': 312.00025600000004, 'y1': 25.000192, 'y2': 492.0}
{'x1': 168.0, 'x2': 318.0, 'y1': 27.0, 'y2': 496.0} {'x1': 168.0, 'x2': 317.000192, 'y1': 30.999808, 'y2': 479.99974399999996}
{'x1': 168.0, 'x2': 318.0, 'y1': 27.0, 'y2': 496.0} {'x1': 168.0, 'x2': 317.000192, 'y1': 17.999871999999982, 'y2': 496.0}
{'x1': 168.0, 'x2': 318.0, 'y1': 27.0, 'y2': 496.0} {'x1': 169.99987199999998, 'x2': 320.999936, 'y1': 23.00006399999998, 'y2': 490.99980800000003}
{'x1': 166.0, 'x2': 320.0, 'y1': 27.0, 'y2': 496.0} {'x1': 164.0, 'x2': 314.000128, 'y1': 27.00006399999998, 'y2': 490.000128}
{'x1': 164.0, 'x2': 321.0, 'y1': 27.0, 'y2': 496.0} {'x1': 164.999936, 'x2': 318.99980800000003, 'y1': 31.999743999999993, 'y2': 478.99980800000003}
{'x1': 164.0, 'x2': 321.0, 'y1': 27.0, 'y2': 496.0} {'x1': 164.999936, 'x2': 324.0, 'y1': 24.99993600000002, 'y2': 497.999872}
{'x1': 164.0, 'x2': 321.0, 'y1': 27.0, 'y2': 496.0} {'x1': 167.000064, 'x2': 323.00032, 'y1': 22.00012799999999, 'y2': 489.999872}
{'x1': 163.0, 'x2': 323.0, 'y1': 27.0, 'y2': 496.0} {'x1': 164.0, 'x2': 317.999872, 'y1': 24.99993599999999, 'y2': 490.999808}
{'x1': 161.0, 'x2': 324.0, 'y1': 27.0, 'y2': 496.0} {'x1': 161.999872, 'x2': 321.999872, 'y1': 28.99993599999999, 'y2': 486.999808}
{'x1': 161.0, 'x2': 324.0, 'y1': 27.0, 'y2': 496.0} {'x1': 161.99987199999998, 'x2': 327.000064, 'y1': 20.999680000000012, 'y2': 498.99980800000003}
{'x1': 161.0, 'x2': 324.0, 'y1': 27.0, 'y2': 496.0} {'x1': 164.00025599999998, 'x2': 328.0, 'y1': 28.0, 'y2': 482.000128}
{'x1': 160.0, 'x2': 326.0, 'y1': 26.0, 'y2': 496.0} {'x1': 161.000192, 'x2': 322.000128, 'y1': 28.000256000000036, 'y2': 494.000128}
{'x1': 158.0, 'x2': 327.0, 'y1': 26.0, 'y2': 496.0} {'x1': 159.99974400000002, 'x2': 325.999872, 'y1': 27.999743999999993, 'y2': 488.0}
{'x1': 158.0, 'x2': 327.0, 'y1': 26.0, 'y2': 496.0} {'x1': 157.99987199999998, 'x2': 331.000064, 'y1': 20.999679999999984, 'y2': 496.99993599999993}
{'x1': 158.0, 'x2': 327.0, 'y1': 26.0, 'y2': 496.0} {'x1': 163.000064, 'x2': 331.000064, 'y1': 25.999871999999982, 'y2': 480.999936}
{'x1': 157.0, 'x2': 329.0, 'y1': 26.0, 'y2': 496.0} {'x1': 159.000064, 'x2': 324.000256, 'y1': 28.000256000000007, 'y2': 496.0}
{'x1': 155.0, 'x2': 330.0, 'y1': 26.0, 'y2': 496.0} {'x1': 156.000256, 'x2': 325.00019199999997, 'y1': 30.999808, 'y2': 477.999872}
{'x1': 155.0, 'x2': 330.0, 'y1': 26.0, 'y2': 496.0} {'x1': 155.000064, 'x2': 332.0, 'y1': 19.000320000000016, 'y2': 494.000128}
{'x1': 155.0, 'x2': 330.0, 'y1': 26.0, 'y2': 496.0} {'x1': 160.999936, 'x2': 329.999872, 'y1': 25.000192, 'y2': 481.00019199999997}
{'x1': 154.0, 'x2': 332.0, 'y1': 26.0, 'y2': 496.0} {'x1': 154.999808, 'x2': 323.99974399999996, 'y1': 26.999808, 'y2': 487.00006399999995}
{'x1': 152.0, 'x2': 333.0, 'y1': 26.0, 'y2': 496.0} {'x1': 152.999936, 'x2': 328.999936, 'y1': 32.0, 'y2': 476.000256}
{'x1': 152.0, 'x2': 333.0, 'y1': 26.0, 'y2': 496.0} {'x1': 149.99987199999998, 'x2': 335.999744, 'y1': 20.0, 'y2': 492.0}
{'x1': 152.0, 'x2': 333.0, 'y1': 26.0, 'y2': 496.0} {'x1': 158.00012800000002, 'x2': 337.999872, 'y1': 24.99993599999999, 'y2': 478.000128}
{'x1': 151.0, 'x2': 335.0, 'y1': 26.0, 'y2': 496.0} {'x1': 152.99968, 'x2': 334.999808, 'y1': 25.000192, 'y2': 483.00006399999995}
{'x1': 150.0, 'x2': 336.0, 'y1': 26.0, 'y2': 496.0} {'x1': 148.0, 'x2': 333.999872, 'y1': 20.999679999999984, 'y2': 489.999872}
{'x1': 150.0, 'x2': 336.0, 'y1': 26.0, 'y2': 496.0} {'x1': 149.99987199999998, 'x2': 339.000064, 'y1': 18.999808, 'y2': 495.00006399999995}
{'x1': 150.0, 'x2': 336.0, 'y1': 26.0, 'y2': 496.0} {'x1': 154.000128, 'x2': 338.000128, 'y1': 24.000256000000007, 'y2': 482.000128}
{'x1': 148.0, 'x2': 338.0, 'y1': 26.0, 'y2': 496.0} {'x1': 148.0, 'x2': 337.000192, 'y1': 25.000192, 'y2': 483.00006399999995}
{'x1': 147.0, 'x2': 339.0, 'y1': 25.0, 'y2': 496.0} {'x1': 147.000064, 'x2': 338.000128, 'y1': 19.999743999999993, 'y2': 490.99980800000003}
{'x1': 147.0, 'x2': 339.0, 'y1': 25.0, 'y2': 496.0} {'x1': 148.00025599999998, 'x2': 342.000128, 'y1': 21.000192, 'y2': 494.000128}
{'x1': 147.0, 'x2': 339.0, 'y1': 25.0, 'y2': 496.0} {'x1': 151.000064, 'x2': 343.000064, 'y1': 12.999935999999991, 'y2': 490.000128}
{'x1': 146.0, 'x2': 340.0, 'y1': 25.0, 'y2': 496.0} {'x1': 148.00025599999998, 'x2': 342.000128, 'y1': 23.999743999999964, 'y2': 493.999872}
{'x1': 145.0, 'x2': 342.0, 'y1': 25.0, 'y2': 495.0} {'x1': 146.000128, 'x2': 337.00019199999997, 'y1': 25.999871999999982, 'y2': 479.000064}
{'x1': 145.0, 'x2': 342.0, 'y1': 25.0, 'y2': 495.0} {'x1': 146.999808, 'x2': 345.999872, 'y1': 20.000256000000007, 'y2': 493.00019199999997}
{'x1': 145.0, 'x2': 342.0, 'y1': 25.0, 'y2': 495.0} {'x1': 149.000192, 'x2': 341.00019199999997, 'y1': 11.000320000000016, 'y2': 493.00019199999997}
{'x1': 144.0, 'x2': 343.0, 'y1': 25.0, 'y2': 495.0} {'x1': 146.00012800000002, 'x2': 348.0, 'y1': 30.00012799999999, 'y2': 488.99993599999993}
{'x1': 143.0, 'x2': 344.0, 'y1': 25.0, 'y2': 495.0} {'x1': 142.000128, 'x2': 341.00019199999997, 'y1': 24.000256000000007, 'y2': 482.000128}
{'x1': 143.0, 'x2': 344.0, 'y1': 25.0, 'y2': 495.0} {'x1': 143.99974400000002, 'x2': 348.999936, 'y1': 16.99993600000002, 'y2': 493.00019199999997}
{'x1': 143.0, 'x2': 344.0, 'y1': 25.0, 'y2': 495.0} {'x1': 146.000128, 'x2': 346.000128, 'y1': 12.0, 'y2': 491.000064}
{'x1': 142.0, 'x2': 346.0, 'y1': 25.0, 'y2': 495.0} {'x1': 143.000064, 'x2': 347.00032, 'y1': 25.000192, 'y2': 490.000128}
{'x1': 141.0, 'x2': 347.0, 'y1': 25.0, 'y2': 495.0} {'x1': 142.000128, 'x2': 341.00019199999997, 'y1': 21.999871999999982, 'y2': 483.000064}
{'x1': 141.0, 'x2': 347.0, 'y1': 25.0, 'y2': 495.0} {'x1': 142.999808, 'x2': 349.999872, 'y1': 18.000128000000018, 'y2': 492.0}
{'x1': 141.0, 'x2': 347.0, 'y1': 25.0, 'y2': 495.0} {'x1': 144.0, 'x2': 348.000256, 'y1': 10.999808000000002, 'y2': 497.999872}
{'x1': 140.0, 'x2': 348.0, 'y1': 25.0, 'y2': 495.0} {'x1': 138.99980799999997, 'x2': 352.0, 'y1': 20.99993599999999, 'y2': 494.999808}
{'x1': 139.0, 'x2': 349.0, 'y1': 25.0, 'y2': 494.0} {'x1': 139.99974400000002, 'x2': 345.999872, 'y1': 25.000192, 'y2': 481.00019199999997}
{'x1': 139.0, 'x2': 349.0, 'y1': 25.0, 'y2': 494.0} {'x1': 140.00025599999998, 'x2': 352.0, 'y1': 19.00006400000001, 'y2': 492.999936}
{'x1': 139.0, 'x2': 349.0, 'y1': 25.0, 'y2': 494.0} {'x1': 141.99987199999998, 'x2': 348.999936, 'y1': 18.99980800000003, 'y2': 500.99968}
{'x1': 138.0, 'x2': 351.0, 'y1': 25.0, 'y2': 494.0} {'x1': 141.00019199999997, 'x2': 351.000064, 'y1': 20.0, 'y2': 486.999808}
{'x1': 137.0, 'x2': 352.0, 'y1': 25.0, 'y2': 494.0} {'x1': 138.00012800000002, 'x2': 348.999936, 'y1': 26.000128000000018, 'y2': 476.999936}
{'x1': 137.0, 'x2': 352.0, 'y1': 25.0, 'y2': 494.0} {'x1': 138.999808, 'x2': 353.999872, 'y1': 22.00012799999999, 'y2': 491.00032}
{'x1': 137.0, 'x2': 352.0, 'y1': 25.0, 'y2': 494.0} {'x1': 141.000192, 'x2': 349.00019199999997, 'y1': 16.99993600000002, 'y2': 504.0}
{'x1': 136.0, 'x2': 353.0, 'y1': 25.0, 'y2': 494.0} {'x1': 136.00025599999998, 'x2': 354.000128, 'y1': 27.999743999999993, 'y2': 488.0}
{'x1': 135.0, 'x2': 354.0, 'y1': 25.0, 'y2': 493.0} {'x1': 136.999936, 'x2': 350.000128, 'y1': 24.99993599999999, 'y2': 478.000128}
{'x1': 135.0, 'x2': 354.0, 'y1': 25.0, 'y2': 493.0} {'x1': 138.999808, 'x2': 355.99974399999996, 'y1': 24.000256000000007, 'y2': 489.00019199999997}
{'x1': 135.0, 'x2': 354.0, 'y1': 25.0, 'y2': 493.0} {'x1': 137.999872, 'x2': 354.99980800000003, 'y1': 15.999743999999993, 'y2': 492.99993600000005}
{'x1': 135.0, 'x2': 355.0, 'y1': 25.0, 'y2': 493.0} {'x1': 138.999808, 'x2': 353.999872, 'y1': 22.00012799999999, 'y2': 491.00032}
{'x1': 134.0, 'x2': 356.0, 'y1': 25.0, 'y2': 493.0} {'x1': 136.0, 'x2': 351.000064, 'y1': 26.00012799999999, 'y2': 473.00019199999997}
{'x1': 134.0, 'x2': 356.0, 'y1': 25.0, 'y2': 493.0} {'x1': 134.999808, 'x2': 357.999872, 'y1': 29.000192, 'y2': 488.0}
{'x1': 134.0, 'x2': 356.0, 'y1': 25.0, 'y2': 493.0} {'x1': 134.99980799999997, 'x2': 356.0, 'y1': 21.000192, 'y2': 494.000128}
{'x1': 133.0, 'x2': 357.0, 'y1': 25.0, 'y2': 492.0} {'x1': 137.00019199999997, 'x2': 355.000064, 'y1': 33.99987200000001, 'y2': 488.99993600000005}
{'x1': 133.0, 'x2': 358.0, 'y1': 25.0, 'y2': 492.0} {'x1': 134.00012800000002, 'x2': 351.000064, 'y1': 25.000192, 'y2': 474.000128}
{'x1': 133.0, 'x2': 358.0, 'y1': 25.0, 'y2': 492.0} {'x1': 132.999936, 'x2': 357.999872, 'y1': 27.00006400000001, 'y2': 484.999936}
{'x1': 133.0, 'x2': 358.0, 'y1': 25.0, 'y2': 492.0} {'x1': 134.000128, 'x2': 358.000128, 'y1': 25.99987200000001, 'y2': 486.000128}
{'x1': 132.0, 'x2': 359.0, 'y1': 25.0, 'y2': 492.0} {'x1': 136.0, 'x2': 356.000256, 'y1': 14.00012799999999, 'y2': 494.000128}
{'x1': 131.0, 'x2': 360.0, 'y1': 25.0, 'y2': 491.0} {'x1': 131.000064, 'x2': 354.000128, 'y1': 26.999808, 'y2': 472.99993600000005}
{'x1': 131.0, 'x2': 360.0, 'y1': 25.0, 'y2': 491.0} {'x1': 132.999936, 'x2': 359.999744, 'y1': 24.99993599999999, 'y2': 487.000064}
{'x1': 131.0, 'x2': 360.0, 'y1': 25.0, 'y2': 491.0} {'x1': 132.999936, 'x2': 359.999744, 'y1': 25.99987200000001, 'y2': 486.000128}
{'x1': 131.0, 'x2': 361.0, 'y1': 25.0, 'y2': 491.0} {'x1': 130.99980799999997, 'x2': 360.0, 'y1': 31.00006399999998, 'y2': 488.0}
{'x1': 130.0, 'x2': 362.0, 'y1': 25.0, 'y2': 491.0} {'x1': 132.0, 'x2': 353.000192, 'y1': 27.000320000000016, 'y2': 477.00019199999997}
{'x1': 130.0, 'x2': 362.0, 'y1': 25.0, 'y2': 491.0} {'x1': 132.0, 'x2': 362.000128, 'y1': 24.0, 'y2': 486.000128}
{'x1': 130.0, 'x2': 362.0, 'y1': 25.0, 'y2': 491.0} {'x1': 128.999936, 'x2': 360.0, 'y1': 25.99987200000001, 'y2': 484.99968}
{'x1': 130.0, 'x2': 363.0, 'y1': 25.0, 'y2': 490.0} {'x1': 132.999936, 'x2': 359.999744, 'y1': 20.99993600000002, 'y2': 487.99974399999996}
{'x1': 129.0, 'x2': 364.0, 'y1': 25.0, 'y2': 490.0} {'x1': 130.999808, 'x2': 354.99980800000003, 'y1': 28.000256000000007, 'y2': 476.00025600000004}
{'x1': 129.0, 'x2': 364.0, 'y1': 25.0, 'y2': 490.0} {'x1': 130.999808, 'x2': 361.999872, 'y1': 27.00006399999998, 'y2': 490.000128}
{'x1': 129.0, 'x2': 364.0, 'y1': 25.0, 'y2': 490.0} {'x1': 131.000064, 'x2': 363.000064, 'y1': 30.99980800000003, 'y2': 488.99968}
{'x1': 129.0, 'x2': 364.0, 'y1': 25.0, 'y2': 490.0} {'x1': 130.00012800000002, 'x2': 364.0, 'y1': 17.999871999999982, 'y2': 487.000064}
{'x1': 129.0, 'x2': 365.0, 'y1': 25.0, 'y2': 489.0} {'x1': 130.999808, 'x2': 354.99980800000003, 'y1': 26.000128000000018, 'y2': 475.000064}
{'x1': 129.0, 'x2': 365.0, 'y1': 25.0, 'y2': 489.0} {'x1': 132.0, 'x2': 362.000128, 'y1': 24.99993599999999, 'y2': 487.000064}
{'x1': 129.0, 'x2': 365.0, 'y1': 25.0, 'y2': 489.0} {'x1': 133.00019200000003, 'x2': 360.999936, 'y1': 24.99993599999999, 'y2': 488.999936}
{'x1': 128.0, 'x2': 366.0, 'y1': 25.0, 'y2': 489.0} {'x1': 132.00025599999998, 'x2': 360.0, 'y1': 21.000192, 'y2': 492.00025600000004}
{'x1': 128.0, 'x2': 367.0, 'y1': 25.0, 'y2': 488.0} {'x1': 132.00025599999998, 'x2': 358.000128, 'y1': 24.99993599999999, 'y2': 476.99968}
{'x1': 128.0, 'x2': 367.0, 'y1': 25.0, 'y2': 488.0} {'x1': 131.999744, 'x2': 362.99980800000003, 'y1': 24.99993599999999, 'y2': 487.000064}
{'x1': 128.0, 'x2': 367.0, 'y1': 25.0, 'y2': 488.0} {'x1': 131.000064, 'x2': 363.000064, 'y1': 31.99999999999997, 'y2': 487.00006399999995}
{'x1': 128.0, 'x2': 367.0, 'y1': 25.0, 'y2': 488.0} {'x1': 127.99999999999999, 'x2': 362.999808, 'y1': 19.999743999999993, 'y2': 488.99993600000005}
{'x1': 127.0, 'x2': 368.0, 'y1': 25.0, 'y2': 488.0} {'x1': 131.000064, 'x2': 361.00019199999997, 'y1': 23.00006400000001, 'y2': 480.0}
{'x1': 127.0, 'x2': 368.0, 'y1': 25.0, 'y2': 488.0} {'x1': 132.0, 'x2': 365.999872, 'y1': 24.99993599999999, 'y2': 488.999936}
{'x1': 127.0, 'x2': 368.0, 'y1': 25.0, 'y2': 488.0} {'x1': 131.00032, 'x2': 366.000128, 'y1': 28.99993600000002, 'y2': 493.999872}
{'x1': 127.0, 'x2': 368.0, 'y1': 25.0, 'y2': 487.0} {'x1': 127.000064, 'x2': 361.999872, 'y1': 19.00006400000001, 'y2': 485.999872}
{'x1': 127.0, 'x2': 369.0, 'y1': 25.0, 'y2': 487.0} {'x1': 131.99974400000002, 'x2': 360.999936, 'y1': 21.000192000000027, 'y2': 480.0}
{'x1': 127.0, 'x2': 369.0, 'y1': 25.0, 'y2': 487.0} {'x1': 132.0, 'x2': 365.999872, 'y1': 27.999743999999964, 'y2': 489.999872}
{'x1': 127.0, 'x2': 369.0, 'y1': 25.0, 'y2': 487.0} {'x1': 128.999936, 'x2': 367.000064, 'y1': 29.999871999999982, 'y2': 487.99974399999996}
{'x1': 127.0, 'x2': 370.0, 'y1': 25.0, 'y2': 486.0} {'x1': 127.000064, 'x2': 361.999872, 'y1': 19.999743999999993, 'y2': 488.99993600000005}
{'x1': 127.0, 'x2': 370.0, 'y1': 25.0, 'y2': 486.0} {'x1': 130.999808, 'x2': 361.999872, 'y1': 23.00006399999998, 'y2': 474.99980800000003}
{'x1': 127.0, 'x2': 370.0, 'y1': 25.0, 'y2': 486.0} {'x1': 131.000064, 'x2': 368.000256, 'y1': 30.99980800000003, 'y2': 488.99968}
{'x1': 127.0, 'x2': 370.0, 'y1': 25.0, 'y2': 486.0} {'x1': 127.99999999999999, 'x2': 369.999872, 'y1': 28.99993600000002, 'y2': 493.999872}
{'x1': 127.0, 'x2': 371.0, 'y1': 24.0, 'y2': 485.0} {'x1': 128.00025599999998, 'x2': 362.000128, 'y1': 19.00006399999998, 'y2': 489.00019199999997}
{'x1': 127.0, 'x2': 372.0, 'y1': 24.0, 'y2': 485.0} {'x1': 129.999872, 'x2': 362.99980800000003, 'y1': 22.00012799999999, 'y2': 477.00019199999997}
{'x1': 127.0, 'x2': 372.0, 'y1': 24.0, 'y2': 485.0} {'x1': 128.999936, 'x2': 368.999936, 'y1': 26.00012799999999, 'y2': 489.00019199999997}
{'x1': 127.0, 'x2': 372.0, 'y1': 24.0, 'y2': 485.0} {'x1': 121.99987199999998, 'x2': 368.999936, 'y1': 29.99987200000001, 'y2': 492.99993600000005}
{'x1': 127.0, 'x2': 372.0, 'y1': 24.0, 'y2': 484.0} {'x1': 128.99968, 'x2': 365.999872, 'y1': 17.000192, 'y2': 487.00032}
{'x1': 127.0, 'x2': 373.0, 'y1': 24.0, 'y2': 484.0} {'x1': 130.00012800000002, 'x2': 360.000256, 'y1': 20.999680000000012, 'y2': 480.999936}
{'x1': 127.0, 'x2': 373.0, 'y1': 24.0, 'y2': 484.0} {'x1': 127.000064, 'x2': 370.999808, 'y1': 26.999807999999973, 'y2': 490.999808}
{'x1': 127.0, 'x2': 373.0, 'y1': 24.0, 'y2': 484.0} {'x1': 124.99968, 'x2': 369.999872, 'y1': 22.999808, 'y2': 500.0}
